timestamp,symbol,open,high,low,close,volume,vwap,trade_count
2025-05-29 04:00:00+00:00,MSFT,461.55,461.72,455.3105,458.68,13982211.0,458.715533,283780.0
2025-05-30 04:00:00+00:00,MSFT,459.715,461.68,455.54,460.36,34770475.0,459.962049,339757.0
2025-06-02 04:00:00+00:00,MSFT,457.14,462.11,456.89,461.97,16626495.0,461.028949,289505.0
2025-06-03 04:00:00+00:00,MSFT,461.47,464.14,460.8622,462.97,15743760.0,462.666459,306326.0
2025-06-04 04:00:00+00:00,MSFT,464.0,465.69,463.0201,463.87,14162688.0,464.257726,275697.0
2025-06-05 04:00:00+00:00,MSFT,464.955,469.65,464.03,467.68,20154460.0,467.429974,355702.0
2025-06-06 04:00:00+00:00,MSFT,470.085,473.335,468.78,470.38,15285624.0,470.837396,357963.0
2025-06-09 04:00:00+00:00,MSFT,469.7,473.43,468.62,472.75,16469932.0,472.017392,306173.0
2025-06-10 04:00:00+00:00,MSFT,471.185,472.8,466.96,470.92,15375944.0,470.034454,306084.0
2025-06-11 04:00:00+00:00,MSFT,470.02,475.47,469.655,472.62,16399176.0,473.174691,316703.0
2025-06-12 04:00:00+00:00,MSFT,475.02,480.415,473.52,478.87,18950582.0,478.071538,351653.0
2025-06-13 04:00:00+00:00,MSFT,476.41,479.18,472.76,474.96,16814456.0,475.747829,354555.0
2025-06-16 04:00:00+00:00,MSFT,475.21,480.6943,475.0,479.14,15626104.0,479.053287,330452.0
2025-06-17 04:00:00+00:00,MSFT,475.395,478.7399,474.08,478.04,15414128.0,477.170169,298756.0
2025-06-18 04:00:00+00:00,MSFT,478.0,481.0,474.46,480.24,17526452.0,479.3912,310610.0
2025-06-20 04:00:00+00:00,MSFT,482.23,483.46,476.87,477.4,37576206.0,479.35395,333231.0
2025-06-23 04:00:00+00:00,MSFT,478.21,487.75,472.51,486.0,24863952.0,482.567104,472837.0
2025-06-24 04:00:00+00:00,MSFT,488.95,491.849,486.795,490.11,22305642.0,489.924974,386695.0
2025-06-25 04:00:00+00:00,MSFT,492.04,494.5556,489.39,492.27,17495099.0,492.147753,339135.0
2025-06-26 04:00:00+00:00,MSFT,492.98,498.04,492.81,497.45,21578853.0,496.389291,406492.0
2025-06-27 04:00:00+00:00,MSFT,497.55,499.3,493.03,495.94,34539236.0,496.434142,389784.0
2025-06-30 04:00:00+00:00,MSFT,497.04,500.76,495.33,497.41,28368991.0,497.663514,382627.0
2025-07-01 04:00:00+00:00,MSFT,496.47,498.05,490.98,492.05,19945375.0,493.496646,408997.0
2025-07-02 04:00:00+00:00,MSFT,489.99,493.5,488.7,491.09,16319641.0,491.077609,349990.0
2025-07-03 04:00:00+00:00,MSFT,493.81,500.13,493.44,498.84,13984829.0,498.168507,284377.0
2025-07-07 04:00:00+00:00,MSFT,497.38,498.75,495.225,497.72,13981605.0,497.41143,323380.0
2025-07-08 04:00:00+00:00,MSFT,497.24,498.2,494.11,496.62,11846586.0,496.270472,263190.0
2025-07-09 04:00:00+00:00,MSFT,500.3,506.78,499.74,503.51,18659538.0,502.772532,476934.0
2025-07-10 04:00:00+00:00,MSFT,503.05,504.44,497.75,501.48,16498740.0,500.964515,352813.0
2025-07-11 04:00:00+00:00,MSFT,498.47,505.03,497.795,503.32,16459512.0,502.836689,319261.0
2025-07-14 04:00:00+00:00,MSFT,501.515,503.97,501.03,503.02,12058848.0,502.663769,292534.0
2025-07-15 04:00:00+00:00,MSFT,503.02,508.3,502.79,505.82,14927202.0,505.966733,332086.0
2025-07-16 04:00:00+00:00,MSFT,505.18,506.72,501.89,505.62,15150860.0,504.901824,326845.0
2025-07-17 04:00:00+00:00,MSFT,505.68,513.37,505.62,511.7,17503129.0,511.29979,402536.0
2025-07-18 04:00:00+00:00,MSFT,514.48,514.64,507.43,510.05,21209353.0,511.154652,341233.0
2025-07-21 04:00:00+00:00,MSFT,506.705,512.09,505.55,510.06,14066805.0,510.091475,318000.0
2025-07-22 04:00:00+00:00,MSFT,510.97,511.2,505.27,505.27,13868644.0,506.927396,293454.0
2025-07-23 04:00:00+00:00,MSFT,506.75,506.79,500.7,505.87,16404085.0,504.184464,335123.0
2025-07-24 04:00:00+00:00,MSFT,508.77,513.67,507.3,510.88,16107000.0,510.759977,323765.0
2025-07-25 04:00:00+00:00,MSFT,512.465,518.29,510.3592,513.71,19125699.0,514.373421,362742.0
2025-07-28 04:00:00+00:00,MSFT,514.08,515.0,510.12,512.5,14308027.0,512.43949,329930.0
2025-07-29 04:00:00+00:00,MSFT,515.53,517.62,511.56,512.57,16469235.0,513.321882,343983.0
2025-07-30 04:00:00+00:00,MSFT,515.17,515.95,509.435,513.24,26379810.0,512.68953,517153.0
2025-07-31 04:00:00+00:00,MSFT,555.225,555.45,531.9,533.5,51617326.0,537.63148,870710.0
2025-08-01 04:00:00+00:00,MSFT,535.0,535.8,520.86,524.11,28977628.0,525.671279,623164.0
2025-08-04 04:00:00+00:00,MSFT,528.27,538.25,528.13,535.64,25349004.0,535.293368,499433.0
2025-08-05 04:00:00+00:00,MSFT,537.18,537.3,527.24,527.75,19171569.0,531.161326,370263.0
2025-08-06 04:00:00+00:00,MSFT,530.9,531.7,524.03,524.94,21355702.0,526.04549,409567.0
2025-08-07 04:00:00+00:00,MSFT,526.8,528.09,517.5511,520.84,16079144.0,522.031947,369305.0
2025-08-08 04:00:00+00:00,MSFT,522.6,524.66,519.41,522.04,15531009.0,521.961028,341360.0
2025-08-11 04:00:00+00:00,MSFT,522.3,527.59,519.72,521.77,20194372.0,523.052789,368513.0
2025-08-12 04:00:00+00:00,MSFT,523.75,530.98,522.7,529.24,18688921.0,527.868568,374255.0
2025-08-13 04:00:00+00:00,MSFT,532.11,532.7,519.37,520.58,19619160.0,524.176524,401693.0
2025-08-14 04:00:00+00:00,MSFT,522.56,525.9499,520.14,522.48,20269074.0,522.64111,371263.0
2025-08-15 04:00:00+00:00,MSFT,522.77,526.1,519.08,520.17,25213272.0,521.897036,363144.0
2025-08-18 04:00:00+00:00,MSFT,521.585,522.82,514.02,517.1,23760583.0,516.91856,508489.0
2025-08-19 04:00:00+00:00,MSFT,515.0,515.1641,508.55,509.77,21481016.0,510.507482,454138.0
2025-08-20 04:00:00+00:00,MSFT,509.865,511.0,504.44,505.72,27723025.0,506.457166,524148.0
2025-08-21 04:00:00+00:00,MSFT,503.69,507.63,502.7201,504.24,18443254.0,505.027945,361026.0
2025-08-22 04:00:00+00:00,MSFT,504.25,510.73,502.41,507.23,24324161.0,507.423843,449235.0
2025-08-25 04:00:00+00:00,MSFT,506.63,508.19,504.12,504.26,21638579.0,505.719068,372385.0
2025-08-26 04:00:00+00:00,MSFT,504.355,504.9778,498.51,502.04,30835709.0,501.605422,448740.0
2025-08-27 04:00:00+00:00,MSFT,502.0,507.29,499.9,506.74,17277893.0,505.027475,330579.0
2025-08-28 04:00:00+00:00,MSFT,507.09,511.09,505.5,509.64,18015593.0,508.706589,322276.0
2025-08-29 04:00:00+00:00,MSFT,508.66,509.6,504.4915,506.69,20951430.0,507.067883,341911.0
2025-09-02 04:00:00+00:00,MSFT,500.465,506.0,496.81,505.12,18127995.0,503.13912,425061.0
2025-09-03 04:00:00+00:00,MSFT,503.79,507.79,502.32,505.35,16345078.0,504.971752,404444.0
2025-09-04 04:00:00+00:00,MSFT,504.3,508.15,503.15,507.97,15509486.0,506.866963,296435.0
2025-09-05 04:00:00+00:00,MSFT,509.07,511.97,492.37,495.0,31971146.0,496.877868,660221.0
2025-09-08 04:00:00+00:00,MSFT,498.105,501.195,495.03,498.2,16771015.0,498.607056,398106.0
2025-09-09 04:00:00+00:00,MSFT,501.43,502.25,497.7,498.41,14410542.0,499.269563,321802.0
2025-09-10 04:00:00+00:00,MSFT,502.98,503.2299,496.72,500.37,21611816.0,500.429391,472577.0
2025-09-11 04:00:00+00:00,MSFT,502.25,503.17,497.88,501.01,18875521.0,501.012409,392830.0
2025-09-12 04:00:00+00:00,MSFT,506.65,512.55,503.85,509.9,23624884.0,509.658082,465040.0
2025-09-15 04:00:00+00:00,MSFT,508.79,515.47,507.0,515.36,17143786.0,513.294876,384566.0
2025-09-16 04:00:00+00:00,MSFT,516.88,517.23,508.6,509.04,19711922.0,511.207563,430883.0
2025-09-17 04:00:00+00:00,MSFT,510.62,511.29,505.93,510.02,15816585.0,509.022248,370584.0
2025-09-18 04:00:00+00:00,MSFT,511.49,513.07,507.66,508.45,18913695.0,509.2091,387557.0
2025-09-19 04:00:00+00:00,MSFT,510.56,519.3,510.31,517.93,52474093.0,515.465357,435875.0
2025-09-22 04:00:00+00:00,MSFT,515.59,517.74,512.545,514.45,20009314.0,514.608233,462914.0
2025-09-23 04:00:00+00:00,MSFT,513.8,514.5899,507.31,509.23,19799580.0,510.034666,411011.0
2025-09-24 04:00:00+00:00,MSFT,510.38,512.48,506.92,510.15,13533711.0,509.522962,325738.0
2025-09-25 04:00:00+00:00,MSFT,508.3,510.01,505.04,507.03,15786468.0,507.442008,378180.0
2025-09-26 04:00:00+00:00,MSFT,510.06,513.94,506.62,511.46,16213129.0,510.618003,362718.0
2025-09-29 04:00:00+00:00,MSFT,511.5,516.845,508.88,514.6,17617775.0,514.422339,388795.0
2025-09-30 04:00:00+00:00,MSFT,513.24,518.16,509.66,517.95,19728229.0,516.350021,414800.0
2025-10-01 04:00:00+00:00,MSFT,514.8,520.505,511.69,519.71,22632336.0,517.526023,466544.0
2025-10-02 04:00:00+00:00,MSFT,517.64,521.6,510.6791,515.74,21222886.0,515.844782,510060.0
2025-10-03 04:00:00+00:00,MSFT,517.1,520.49,515.0,517.35,15112321.0,517.965797,415120.0
2025-10-06 04:00:00+00:00,MSFT,518.61,531.03,518.2,528.57,21388581.0,526.668868,562823.0
2025-10-07 04:00:00+00:00,MSFT,528.285,529.8,521.44,523.98,14615208.0,524.457955,451279.0
2025-10-08 04:00:00+00:00,MSFT,523.28,526.95,523.09,524.85,13363447.0,524.843901,320113.0
2025-10-09 04:00:00+00:00,MSFT,522.335,524.325,517.4,522.4,18343602.0,520.9964,483528.0
2025-10-10 04:00:00+00:00,MSFT,519.64,523.58,509.63,510.96,24133840.0,514.323621,602518.0
2025-10-13 04:00:00+00:00,MSFT,516.41,516.41,511.68,514.05,14284238.0,513.94818,447647.0
2025-10-14 04:00:00+00:00,MSFT,510.225,515.282,506.0,513.57,14684300.0,511.960329,397821.0
2025-10-15 04:00:00+00:00,MSFT,514.955,517.19,510.0,513.43,14694654.0,514.093744,398565.0
2025-10-16 04:00:00+00:00,MSFT,512.58,516.85,508.13,511.61,15559565.0,512.083308,399531.0
2025-10-17 04:00:00+00:00,MSFT,509.04,515.48,507.31,513.58,19867765.0,512.081838,391423.0
2025-10-20 04:00:00+00:00,MSFT,514.61,518.7,513.43,516.79,14665620.0,516.640177,376013.0
2025-10-21 04:00:00+00:00,MSFT,517.5,518.69,513.04,517.66,15585986.0,516.565156,384120.0
2025-10-22 04:00:00+00:00,MSFT,521.15,525.23,517.71,520.54,18962694.0,521.632042,469076.0
2025-10-23 04:00:00+00:00,MSFT,522.46,523.95,518.61,520.56,14023532.0,521.639715,355990.0
2025-10-24 04:00:00+00:00,MSFT,522.79,525.345,520.71,523.61,15532260.0,523.711057,387994.0
2025-10-27 04:00:00+00:00,MSFT,531.78,534.58,529.01,531.52,18734716.0,531.947695,504266.0
2025-10-28 04:00:00+00:00,MSFT,550.0,553.72,540.77,542.07,29986683.0,544.446676,748563.0
2025-10-29 04:00:00+00:00,MSFT,544.94,546.27,536.7287,541.55,36023004.0,539.842715,876833.0
2025-10-30 04:00:00+00:00,MSFT,530.48,534.97,522.12,525.76,41023088.0,527.131791,978101.0
2025-10-31 04:00:00+00:00,MSFT,528.875,529.32,515.1,517.81,34006324.0,518.599594,809499.0
2025-11-03 05:00:00+00:00,MSFT,519.805,524.96,514.59,517.03,22374742.0,518.519295,684446.0
2025-11-04 05:00:00+00:00,MSFT,511.76,515.55,507.84,514.33,20958663.0,513.095089,611336.0
2025-11-05 05:00:00+00:00,MSFT,513.3,514.83,506.575,507.16,23024342.0,509.004995,655631.0
2025-11-06 05:00:00+00:00,MSFT,505.66,505.7,495.81,497.1,27406496.0,498.671244,835591.0
2025-11-07 05:00:00+00:00,MSFT,496.945,499.377,493.25,496.82,24019764.0,496.085139,676492.0
2025-11-10 05:00:00+00:00,MSFT,500.035,506.85,498.8,506.0,26101480.0,504.224861,576107.0
2025-11-11 05:00:00+00:00,MSFT,504.8,509.6,502.3488,508.68,17980020.0,506.972451,434833.0
2025-11-12 05:00:00+00:00,MSFT,509.355,511.67,499.1201,511.14,26574851.0,507.80649,640096.0
2025-11-13 05:00:00+00:00,MSFT,510.31,513.5,501.29,503.29,25273114.0,505.900336,594503.0
2025-11-14 05:00:00+00:00,MSFT,498.23,511.6,497.44,510.18,28505746.0,507.805295,591910.0
2025-11-17 05:00:00+00:00,MSFT,508.45,512.12,504.91,507.49,19092752.0,507.798625,498403.0
2025-11-18 05:00:00+00:00,MSFT,495.365,502.98,486.78,493.79,33815114.0,493.436496,879188.0
2025-11-19 05:00:00+00:00,MSFT,490.1,495.1872,482.83,487.12,23245314.0,488.013197,651535.0
2025-11-20 05:00:00+00:00,MSFT,492.71,493.57,475.5,478.43,26802542.0,483.047438,772528.0
2025-11-21 05:00:00+00:00,MSFT,478.5,478.92,468.27,472.12,31769248.0,473.343873,774235.0
2025-11-24 05:00:00+00:00,MSFT,475.0,476.9,468.02,474.0,34421046.0,473.903795,682364.0
2025-11-25 05:00:00+00:00,MSFT,474.07,479.15,464.89,476.99,28019793.0,474.362439,665024.0
2025-11-26 05:00:00+00:00,MSFT,486.31,488.31,481.2,485.5,25709079.0,485.504144,616093.0
2025-11-28 05:00:00+00:00,MSFT,487.595,492.63,486.65,492.01,14386730.0,490.970316,358543.0
2025-12-01 05:00:00+00:00,MSFT,488.435,489.8599,484.6475,486.74,23963993.0,487.25319,525085.0
2025-12-02 05:00:00+00:00,MSFT,486.715,493.4999,486.32,490.0,19562722.0,490.062566,455118.0
2025-12-03 05:00:00+00:00,MSFT,476.32,484.24,475.2,477.73,34615102.0,479.507722,853367.0
2025-12-04 05:00:00+00:00,MSFT,479.76,481.322,476.49,480.84,22318155.0,479.275236,541917.0
2025-12-05 05:00:00+00:00,MSFT,482.515,483.4,478.8801,483.16,22608710.0,482.060746,502239.0
2025-12-08 05:00:00+00:00,MSFT,484.885,492.3,484.38,491.02,21965900.0,490.107019,535443.0
2025-12-09 05:00:00+00:00,MSFT,489.1,492.12,488.5001,492.02,14696078.0,491.068404,386726.0
2025-12-10 05:00:00+00:00,MSFT,484.03,484.25,475.08,478.56,35756229.0,478.969701,825582.0
2025-12-11 05:00:00+00:00,MSFT,476.63,486.03,475.86,483.47,24669180.0,482.053632,586362.0
2025-12-12 05:00:00+00:00,MSFT,479.82,482.45,476.34,478.53,21248102.0,478.650463,534471.0
2025-12-15 05:00:00+00:00,MSFT,480.1,480.7205,472.52,474.82,23727694.0,475.012042,566393.0
2025-12-16 05:00:00+00:00,MSFT,471.905,477.89,470.88,476.39,20705560.0,475.154934,496525.0
2025-12-17 05:00:00+00:00,MSFT,476.905,480.0,475.0,476.12,24527176.0,476.921522,517850.0
2025-12-18 05:00:00+00:00,MSFT,478.19,489.6,477.89,483.98,28573545.0,484.576135,533878.0
2025-12-19 05:00:00+00:00,MSFT,487.36,487.85,482.49,485.92,70836105.0,486.010139,497223.0
2025-12-22 05:00:00+00:00,MSFT,486.12,488.73,482.69,484.92,16963019.0,485.080464,464423.0
2025-12-23 05:00:00+00:00,MSFT,484.98,487.83,484.74,486.85,14683582.0,486.594361,396955.0
2025-12-24 05:00:00+00:00,MSFT,485.68,489.1625,484.83,488.02,5855880.0,487.688468,227230.0
2025-12-26 05:00:00+00:00,MSFT,486.705,488.12,485.96,487.71,8842175.0,487.311472,329437.0
2025-12-29 05:00:00+00:00,MSFT,484.855,488.35,484.18,487.1,10893408.0,486.639104,390374.0
2025-12-30 05:00:00+00:00,MSFT,485.93,489.68,485.5,487.48,13944512.0,487.906528,379694.0
2025-12-31 05:00:00+00:00,MSFT,487.84,488.14,483.3,483.62,15601554.0,484.590048,352600.0
2026-01-02 05:00:00+00:00,MSFT,484.385,484.66,470.16,472.94,25571567.0,474.397143,716522.0
2026-01-05 05:00:00+00:00,MSFT,474.055,476.07,469.5,472.85,25214240.0,473.382735,683425.0
2026-01-06 05:00:00+00:00,MSFT,473.8,478.7367,469.75,478.51,23037665.0,475.632521,537703.0
2026-01-07 05:00:00+00:00,MSFT,479.755,489.7,477.95,483.47,25564196.0,485.032765,571626.0
2026-01-08 05:00:00+00:00,MSFT,481.24,482.66,475.86,478.11,18162616.0,478.073892,460153.0
2026-01-09 05:00:00+00:00,MSFT,474.06,479.82,472.2001,479.28,18491036.0,477.132229,472141.0
2026-01-12 05:00:00+00:00,MSFT,476.67,480.99,475.6803,477.18,23519895.0,478.142229,495629.0
2026-01-13 05:00:00+00:00,MSFT,474.675,475.7799,465.95,470.67,28545800.0,469.656131,739726.0
2026-01-14 05:00:00+00:00,MSFT,466.46,468.2,457.1701,459.38,28184302.0,460.942865,792317.0
2026-01-15 05:00:00+00:00,MSFT,464.12,464.25,455.9,456.66,23225839.0,458.523327,677780.0
2026-01-16 05:00:00+00:00,MSFT,457.83,463.19,456.48,459.86,34246650.0,459.855315,540455.0
2026-01-20 05:00:00+00:00,MSFT,451.215,456.8,449.28,454.52,26129992.0,453.829515,740676.0
2026-01-21 05:00:00+00:00,MSFT,452.595,452.69,438.68,444.11,37980510.0,445.231476,966804.0
2026-01-22 05:00:00+00:00,MSFT,447.62,452.84,444.7,451.14,25349378.0,449.386954,626459.0
2026-01-23 05:00:00+00:00,MSFT,451.87,471.1,450.53,465.95,38000159.0,465.271465,799396.0
2026-01-26 05:00:00+00:00,MSFT,465.305,474.25,462.0,470.28,29291235.0,470.45145,619099.0
2026-01-27 05:00:00+00:00,MSFT,473.7,482.87,473.16,480.58,29213923.0,479.413803,684604.0
2026-01-28 05:00:00+00:00,MSFT,483.21,483.74,478.0,481.63,36875403.0,480.666805,932950.0
2026-01-29 05:00:00+00:00,MSFT,439.99,442.5,421.02,433.5,128855323.0,428.188134,3179712.0
2026-01-30 05:00:00+00:00,MSFT,439.17,439.6,426.45,430.29,58566819.0,431.657527,1273003.0
2026-02-02 05:00:00+00:00,MSFT,430.235,430.736,422.25,423.37,42219858.0,425.466553,1020958.0
2026-02-03 05:00:00+00:00,MSFT,422.01,422.05,408.56,411.21,61424123.0,412.359709,1443618.0
2026-02-04 05:00:00+00:00,MSFT,411.0,419.8,409.24,414.19,45012374.0,414.627012,1052301.0
2026-02-05 05:00:00+00:00,MSFT,407.44,408.3,392.32,393.67,66289247.0,399.117698,1593932.0
2026-02-06 05:00:00+00:00,MSFT,399.165,401.79,392.92,401.14,53515311.0,398.290222,1216381.0
2026-02-09 05:00:00+00:00,MSFT,404.85,414.89,400.87,413.6,45480526.0,411.401676,959940.0
2026-02-10 05:00:00+00:00,MSFT,419.62,423.68,412.7,413.27,44857850.0,417.636891,816334.0
2026-02-11 05:00:00+00:00,MSFT,416.175,416.46,401.01,404.37,42491012.0,405.06438,920297.0
2026-02-12 05:00:00+00:00,MSFT,405.0,406.2,398.01,401.84,40802362.0,402.392505,872073.0
2026-02-13 05:00:00+00:00,MSFT,404.45,405.54,398.05,401.32,34091553.0,401.960848,729478.0
2026-02-17 05:00:00+00:00,MSFT,399.22,400.52,394.525,396.86,32078794.0,397.137534,758527.0
2026-02-18 05:00:00+00:00,MSFT,398.13,402.56,396.32,399.6,23223417.0,400.025293,600699.0
2026-02-19 05:00:00+00:00,MSFT,400.69,404.43,396.67,398.46,28234001.0,399.245004,654521.0
2026-02-20 05:00:00+00:00,MSFT,396.11,400.1159,395.16,397.23,34015249.0,397.411626,731919.0
2026-02-23 05:00:00+00:00,MSFT,395.0,395.36,383.1,384.47,43419609.0,386.651618,1166464.0
2026-02-24 05:00:00+00:00,MSFT,384.14,389.36,381.71,389.0,34006171.0,387.304934,743750.0
2026-02-25 05:00:00+00:00,MSFT,390.525,401.47,390.16,400.6,43754824.0,398.333126,917541.0
2026-02-26 05:00:00+00:00,MSFT,404.71,407.49,398.74,401.72,34521456.0,402.127199,777464.0
2026-02-27 05:00:00+00:00,MSFT,390.88,396.82,389.88,392.74,51502569.0,393.30562,881208.0
2026-03-02 05:00:00+00:00,MSFT,392.855,401.19,390.63,398.55,35620360.0,398.17858,731903.0
2026-03-03 05:00:00+00:00,MSFT,393.14,406.7,392.67,403.93,38300961.0,401.052794,803937.0
2026-03-04 05:00:00+00:00,MSFT,401.265,411.0326,400.31,405.2,35924129.0,406.28373,770128.0
2026-03-05 05:00:00+00:00,MSFT,404.42,411.61,404.4,410.68,39116910.0,409.322236,785744.0
2026-03-06 05:00:00+00:00,MSFT,409.2,413.05,408.5101,408.96,31238046.0,410.327271,673006.0
2026-03-09 04:00:00+00:00,MSFT,404.915,410.21,403.5,409.41,30265033.0,407.305431,694613.0
2026-03-10 04:00:00+00:00,MSFT,410.03,410.2,402.93,405.76,31826533.0,405.576348,696157.0
2026-03-11 04:00:00+00:00,MSFT,405.57,409.01,401.59,404.88,25624924.0,404.635338,572667.0
2026-03-12 04:00:00+00:00,MSFT,404.63,406.12,401.71,401.86,27375170.0,403.47026,586596.0
2026-03-13 04:00:00+00:00,MSFT,401.0,404.8,394.25,395.55,26979085.0,397.430089,697922.0
2026-03-16 04:00:00+00:00,MSFT,398.07,400.63,394.79,399.95,27867798.0,398.529213,632337.0
2026-03-17 04:00:00+00:00,MSFT,400.27,404.4,397.745,399.41,26340625.0,399.68679,523802.0
2026-03-18 04:00:00+00:00,MSFT,397.125,398.0,391.0,391.79,26030520.0,393.598689,645384.0
2026-03-19 04:00:00+00:00,MSFT,390.1,392.49,387.06,389.02,25258666.0,389.133208,659116.0
2026-03-20 04:00:00+00:00,MSFT,386.79,387.0,380.12,381.87,50988543.0,383.297103,802088.0
2026-03-23 04:00:00+00:00,MSFT,383.9,387.21,381.68,383.0,29814227.0,384.015244,723261.0
2026-03-24 04:00:00+00:00,MSFT,382.36,382.47,371.85,372.74,42877107.0,374.022915,1011806.0
2026-03-25 04:00:00+00:00,MSFT,376.92,377.06,369.63,371.04,31314722.0,371.849308,803786.0
2026-03-26 04:00:00+00:00,MSFT,370.815,374.7199,365.19,365.97,36964300.0,368.533671,842975.0
2026-03-27 04:00:00+00:00,MSFT,361.9,362.45,356.51,356.77,38024534.0,358.529687,981898.0
2026-03-30 04:00:00+00:00,MSFT,361.895,365.36,356.28,358.96,44936293.0,360.43955,938526.0
2026-03-31 04:00:00+00:00,MSFT,364.55,372.9,363.07,370.17,45361220.0,368.506231,899552.0
2026-04-01 04:00:00+00:00,MSFT,373.49,373.99,368.2,369.37,29540726.0,370.627465,742549.0
2026-04-02 04:00:00+00:00,MSFT,367.205,373.64,364.15,373.46,24211277.0,370.667585,586928.0
2026-04-06 04:00:00+00:00,MSFT,373.49,373.73,369.5014,372.88,16285404.0,372.271879,505549.0
2026-04-07 04:00:00+00:00,MSFT,370.34,372.45,366.56,372.29,21559778.0,370.426241,549553.0
2026-04-08 04:00:00+00:00,MSFT,384.98,385.0,371.41,374.33,33190263.0,376.617958,820928.0
2026-04-09 04:00:00+00:00,MSFT,372.5,373.5,367.05,373.07,30561509.0,370.579034,754577.0
2026-04-10 04:00:00+00:00,MSFT,372.98,375.64,370.03,370.87,28234853.0,371.781937,698341.0
2026-04-13 04:00:00+00:00,MSFT,373.605,384.54,371.02,384.37,35881417.0,380.137818,793559.0
2026-04-14 04:00:00+00:00,MSFT,387.915,394.69,386.52,393.11,37631062.0,392.291342,882216.0
2026-04-15 04:00:00+00:00,MSFT,398.0,414.3699,396.73,411.22,45199612.0,408.321319,1059870.0
2026-04-16 04:00:00+00:00,MSFT,419.86,420.82,412.14,420.26,41773163.0,418.101741,925936.0
2026-04-17 04:00:00+00:00,MSFT,424.82,431.58,420.69,422.79,48698767.0,425.34471,985985.0
2026-04-20 04:00:00+00:00,MSFT,421.145,423.33,416.3,418.07,27651242.0,418.631561,601652.0
2026-04-21 04:00:00+00:00,MSFT,420.24,427.18,417.2,424.16,32160855.0,424.524294,705439.0
2026-04-22 04:00:00+00:00,MSFT,426.185,433.7,423.67,432.92,29487791.0,431.027893,671134.0
